anyo,id_territori,territori,nivel_territorial,sexe,valor
1998,,Castellserà,municipi,Homes,548
1998,,Castellserà,municipi,Dones,578
1998,,Castellserà,municipi,Total,1126
1998,,Castellterçol,municipi,Homes,977
1998,,Castellterçol,municipi,Dones,1036
1998,,Castellterçol,municipi,Total,2013
1998,,Castellvell del Camp,municipi,Homes,554
1998,,Castellvell del Camp,municipi,Dones,534
1998,,Castellvell del Camp,municipi,Total,1088
1998,,Castellví de la Marca,municipi,Homes,738
1998,,Castellví de la Marca,municipi,Dones,721
1998,,Castellví de la Marca,municipi,Total,1459
1998,,Castellví de Rosanes,municipi,Homes,515
1998,,Castellví de Rosanes,municipi,Dones,481
1998,,Castellví de Rosanes,municipi,Total,996
1998,,"Catllar, el",municipi,Homes,1019
1998,,"Catllar, el",municipi,Dones,926
1998,,"Catllar, el",municipi,Total,1945
1998,,Cava,municipi,Homes,33
1998,,Cava,municipi,Dones,23
1998,,Cava,municipi,Total,56
1998,,"Cellera de Ter, la",municipi,Homes,996
1998,,"Cellera de Ter, la",municipi,Dones,1023
1998,,"Cellera de Ter, la",municipi,Total,2019
1998,,Celrà,municipi,Homes,1186
1998,,Celrà,municipi,Dones,1264
1998,,Celrà,municipi,Total,2450
1998,,Centelles,municipi,Homes,2836
1998,,Centelles,municipi,Dones,2892
1998,,Centelles,municipi,Total,5728
1998,,Cercs,municipi,Homes,727
1998,,Cercs,municipi,Dones,756
1998,,Cercs,municipi,Total,1483
1998,,Cerdanyola del Vallès,municipi,Homes,25710
1998,,Cerdanyola del Vallès,municipi,Dones,25595
1998,,Cerdanyola del Vallès,municipi,Total,51305
1998,,Cervelló,municipi,Homes,3870
1998,,Cervelló,municipi,Dones,3812
1998,,Cervelló,municipi,Total,7682
1998,,Cervera,municipi,Homes,3586
1998,,Cervera,municipi,Dones,3686
1998,,Cervera,municipi,Total,7272
1998,,Cervià de les Garrigues,municipi,Homes,441
1998,,Cervià de les Garrigues,municipi,Dones,403
1998,,Cervià de les Garrigues,municipi,Total,844
1998,,Cervià de Ter,municipi,Homes,318
1998,,Cervià de Ter,municipi,Dones,325
1998,,Cervià de Ter,municipi,Total,643
1998,,Cistella,municipi,Homes,105
1998,,Cistella,municipi,Dones,106
1998,,Cistella,municipi,Total,211
1998,,Ciutadilla,municipi,Homes,117
1998,,Ciutadilla,municipi,Dones,109
1998,,Ciutadilla,municipi,Total,226
1998,,Clariana de Cardener,municipi,Homes,76
1998,,Clariana de Cardener,municipi,Dones,72
1998,,Clariana de Cardener,municipi,Total,148
1998,,"Cogul, el",municipi,Homes,116
1998,,"Cogul, el",municipi,Dones,112
1998,,"Cogul, el",municipi,Total,228
1998,,Colera,municipi,Homes,238
1998,,Colera,municipi,Dones,255
1998,,Colera,municipi,Total,493
1998,,Coll de Nargó,municipi,Homes,328
1998,,Coll de Nargó,municipi,Dones,286
1998,,Coll de Nargó,municipi,Total,614
1998,,Collbató,municipi,Homes,922
1998,,Collbató,municipi,Dones,790
1998,,Collbató,municipi,Total,1712
1998,,Colldejou,municipi,Homes,105
1998,,Colldejou,municipi,Dones,88
1998,,Colldejou,municipi,Total,193
1998,,Collsuspina,municipi,Homes,134
1998,,Collsuspina,municipi,Dones,128
1998,,Collsuspina,municipi,Total,262
1998,,Colomers,municipi,Homes,100
1998,,Colomers,municipi,Dones,102
1998,,Colomers,municipi,Total,202
1998,,"Coma i la Pedra, la",municipi,Homes,144
1998,,"Coma i la Pedra, la",municipi,Dones,90
1998,,"Coma i la Pedra, la",municipi,Total,234
1998,,Conca de Dalt,municipi,Homes,222
1998,,Conca de Dalt,municipi,Dones,199
1998,,Conca de Dalt,municipi,Total,421
1998,,Conesa,municipi,Homes,56
1998,,Conesa,municipi,Dones,51
1998,,Conesa,municipi,Total,107
1998,,Constantí,municipi,Homes,2672
1998,,Constantí,municipi,Dones,2463
1998,,Constantí,municipi,Total,5135
1998,,Copons,municipi,Homes,130
1998,,Copons,municipi,Dones,141
1998,,Copons,municipi,Total,271
1998,,Corbera d'Ebre,municipi,Homes,557
1998,,Corbera d'Ebre,municipi,Dones,513
1998,,Corbera d'Ebre,municipi,Total,1070
1998,,Corbera de Llobregat,municipi,Homes,4179
1998,,Corbera de Llobregat,municipi,Dones,4067
1998,,Corbera de Llobregat,municipi,Total,8246
1998,,Corbins,municipi,Homes,530
1998,,Corbins,municipi,Dones,521
1998,,Corbins,municipi,Total,1051
1998,,Corçà,municipi,Homes,567
1998,,Corçà,municipi,Dones,543
1998,,Corçà,municipi,Total,1110
1998,,Cornellà de Llobregat,municipi,Homes,39415
1998,,Cornellà de Llobregat,municipi,Dones,40914
1998,,Cornellà de Llobregat,municipi,Total,80329
1998,,Cornellà del Terri,municipi,Homes,931
1998,,Cornellà del Terri,municipi,Dones,931
1998,,Cornellà del Terri,municipi,Total,1862
1998,,Cornudella de Montsant,municipi,Homes,437
1998,,Cornudella de Montsant,municipi,Dones,428
1998,,Cornudella de Montsant,municipi,Total,865
1998,,Creixell,municipi,Homes,788
1998,,Creixell,municipi,Dones,777
1998,,Creixell,municipi,Total,1565
1998,,Crespià,municipi,Homes,99
1998,,Crespià,municipi,Dones,106
1998,,Crespià,municipi,Total,205
1998,,"Cruïlles, Monells i Sant Sadurní de l'Heura",municipi,Homes,525
1998,,"Cruïlles, Monells i Sant Sadurní de l'Heura",municipi,Dones,546
1998,,"Cruïlles, Monells i Sant Sadurní de l'Heura",municipi,Total,1071
1998,,Cubelles,municipi,Homes,2709
1998,,Cubelles,municipi,Dones,2681
1998,,Cubelles,municipi,Total,5390
1998,,Cubells,municipi,Homes,181
1998,,Cubells,municipi,Dones,177
1998,,Cubells,municipi,Total,358
1998,,Cunit,municipi,Homes,2506
1998,,Cunit,municipi,Dones,2343
1998,,Cunit,municipi,Total,4849
1998,,Darnius,municipi,Homes,279
1998,,Darnius,municipi,Dones,246
1998,,Darnius,municipi,Total,525
1998,,Das,municipi,Homes,84
1998,,Das,municipi,Dones,67
1998,,Das,municipi,Total,151
1998,,Deltebre,municipi,Homes,5088
1998,,Deltebre,municipi,Dones,5076
1998,,Deltebre,municipi,Total,10164
1998,,Dosrius,municipi,Homes,1304
1998,,Dosrius,municipi,Dones,1234
1998,,Dosrius,municipi,Total,2538
1998,,Duesaigües,municipi,Homes,131
1998,,Duesaigües,municipi,Dones,83
1998,,Duesaigües,municipi,Total,214
1998,,"Escala, l'",municipi,Homes,2955
1998,,"Escala, l'",municipi,Dones,2987
1998,,"Escala, l'",municipi,Total,5942
1998,,Esparreguera,municipi,Homes,7835
1998,,Esparreguera,municipi,Dones,7713
1998,,Esparreguera,municipi,Total,15548
1998,,Espinelves,municipi,Homes,93
1998,,Espinelves,municipi,Dones,87
1998,,Espinelves,municipi,Total,180
1998,,"Espluga Calba, l'",municipi,Homes,228
1998,,"Espluga Calba, l'",municipi,Dones,214
1998,,"Espluga Calba, l'",municipi,Total,442
1998,,"Espluga de Francolí, l'",municipi,Homes,1797
1998,,"Espluga de Francolí, l'",municipi,Dones,1868
1998,,"Espluga de Francolí, l'",municipi,Total,3665
1998,,Esplugues de Llobregat,municipi,Homes,22823
1998,,Esplugues de Llobregat,municipi,Dones,23481
1998,,Esplugues de Llobregat,municipi,Total,46304
1998,,Espolla,municipi,Homes,191
1998,,Espolla,municipi,Dones,185
1998,,Espolla,municipi,Total,376
1998,,Esponellà,municipi,Homes,198
1998,,Esponellà,municipi,Dones,194
1998,,Esponellà,municipi,Total,392
1998,,Espot,municipi,Homes,147
1998,,Espot,municipi,Dones,129
1998,,Espot,municipi,Total,276
1998,,"Espunyola, l'",municipi,Homes,145
1998,,"Espunyola, l'",municipi,Dones,137
1998,,"Espunyola, l'",municipi,Total,282
1998,,"Esquirol, l'",municipi,Homes,1032
1998,,"Esquirol, l'",municipi,Dones,1017
1998,,"Esquirol, l'",municipi,Total,2049
1998,,Estamariu,municipi,Homes,70
1998,,Estamariu,municipi,Dones,61
1998,,Estamariu,municipi,Total,131
1998,,"Estany, l'",municipi,Homes,185
1998,,"Estany, l'",municipi,Dones,205
1998,,"Estany, l'",municipi,Total,390
1998,,Estaràs,municipi,Homes,97
1998,,Estaràs,municipi,Dones,82
1998,,Estaràs,municipi,Total,179
1998,,Esterri d'Àneu,municipi,Homes,308
1998,,Esterri d'Àneu,municipi,Dones,324
1998,,Esterri d'Àneu,municipi,Total,632
1998,,Esterri de Cardós,municipi,Homes,39
1998,,Esterri de Cardós,municipi,Dones,33
1998,,Esterri de Cardós,municipi,Total,72
1998,,Falset,municipi,Homes,1236
1998,,Falset,municipi,Dones,1225
1998,,Falset,municipi,Total,2461
1998,,"Far d'Empordà, el",municipi,Homes,201
1998,,"Far d'Empordà, el",municipi,Dones,200
1998,,"Far d'Empordà, el",municipi,Total,401
1998,,Farrera,municipi,Homes,47
1998,,Farrera,municipi,Dones,39
1998,,Farrera,municipi,Total,86
1998,,"Fatarella, la",municipi,Homes,636
1998,,"Fatarella, la",municipi,Dones,640
1998,,"Fatarella, la",municipi,Total,1276
1998,,"Febró, la",municipi,Homes,32
1998,,"Febró, la",municipi,Dones,24
1998,,"Febró, la",municipi,Total,56
1998,,Figaró-Montmany,municipi,Homes,409
1998,,Figaró-Montmany,municipi,Dones,368
1998,,Figaró-Montmany,municipi,Total,777
1998,,Fígols,municipi,Homes,29
1998,,Fígols,municipi,Dones,24
1998,,Fígols,municipi,Total,53
1998,,Fígols i Alinyà,municipi,Homes,167
1998,,Fígols i Alinyà,municipi,Dones,140
1998,,Fígols i Alinyà,municipi,Total,307
1998,,"Figuera, la",municipi,Homes,60
1998,,"Figuera, la",municipi,Dones,59
1998,,"Figuera, la",municipi,Total,119
1998,,Figueres,municipi,Homes,16292
1998,,Figueres,municipi,Dones,17308
1998,,Figueres,municipi,Total,33600
1998,,Figuerola del Camp,municipi,Homes,132
1998,,Figuerola del Camp,municipi,Dones,131
1998,,Figuerola del Camp,municipi,Total,263
1998,,Flaçà,municipi,Homes,419
1998,,Flaçà,municipi,Dones,421
1998,,Flaçà,municipi,Total,840
1998,,Flix,municipi,Homes,2158
1998,,Flix,municipi,Dones,2158
1998,,Flix,municipi,Total,4316
1998,,"Floresta, la",municipi,Homes,92
1998,,"Floresta, la",municipi,Dones,82
1998,,"Floresta, la",municipi,Total,174
1998,,Fogars de la Selva,municipi,Homes,329
1998,,Fogars de la Selva,municipi,Dones,313
1998,,Fogars de la Selva,municipi,Total,642
1998,,Fogars de Montclús,municipi,Homes,165
1998,,Fogars de Montclús,municipi,Dones,144
1998,,Fogars de Montclús,municipi,Total,309
1998,,Foixà,municipi,Homes,155
1998,,Foixà,municipi,Dones,160
1998,,Foixà,municipi,Total,315
1998,,Folgueroles,municipi,Homes,707
1998,,Folgueroles,municipi,Dones,697
1998,,Folgueroles,municipi,Total,1404
1998,,Fondarella,municipi,Homes,347
1998,,Fondarella,municipi,Dones,339
1998,,Fondarella,municipi,Total,686
1998,,Fonollosa,municipi,Homes,434
1998,,Fonollosa,municipi,Dones,418
1998,,Fonollosa,municipi,Total,852
1998,,Fontanals de Cerdanya,municipi,Homes,189
1998,,Fontanals de Cerdanya,municipi,Dones,185
1998,,Fontanals de Cerdanya,municipi,Total,374
1998,,Fontanilles,municipi,Homes,69
1998,,Fontanilles,municipi,Dones,57
1998,,Fontanilles,municipi,Total,126
1998,,Fontcoberta,municipi,Homes,547
1998,,Fontcoberta,municipi,Dones,529
1998,,Fontcoberta,municipi,Total,1076
1998,,Font-rubí,municipi,Homes,630
1998,,Font-rubí,municipi,Dones,595
1998,,Font-rubí,municipi,Total,1225
1998,,Foradada,municipi,Homes,112
1998,,Foradada,municipi,Dones,77
1998,,Foradada,municipi,Total,189
1998,,Forallac,municipi,Homes,794
1998,,Forallac,municipi,Dones,848
1998,,Forallac,municipi,Total,1642
1998,,Forès,municipi,Homes,32
1998,,Forès,municipi,Dones,35
1998,,Forès,municipi,Total,67
1998,,Fornells de la Selva,municipi,Homes,682
1998,,Fornells de la Selva,municipi,Dones,710
1998,,Fornells de la Selva,municipi,Total,1392
1998,,Fortià,municipi,Homes,239
1998,,Fortià,municipi,Dones,255
1998,,Fortià,municipi,Total,494
1998,,"Franqueses del Vallès, les",municipi,Homes,5581
1998,,"Franqueses del Vallès, les",municipi,Dones,5575
1998,,"Franqueses del Vallès, les",municipi,Total,11156
1998,,Freginals,municipi,Homes,176
1998,,Freginals,municipi,Dones,171
1998,,Freginals,municipi,Total,347
1998,,"Fuliola, la",municipi,Homes,628
1998,,"Fuliola, la",municipi,Dones,627
1998,,"Fuliola, la",municipi,Total,1255
1998,,Fulleda,municipi,Homes,60
1998,,Fulleda,municipi,Dones,55
1998,,Fulleda,municipi,Total,115
1998,,Gaià,municipi,Homes,88
1998,,Gaià,municipi,Dones,76
1998,,Gaià,municipi,Total,164
1998,,"Galera, la",municipi,Homes,366
1998,,"Galera, la",municipi,Dones,368
1998,,"Galera, la",municipi,Total,734
1998,,Gallifa,municipi,Homes,84
1998,,Gallifa,municipi,Dones,73
1998,,Gallifa,municipi,Total,157
1998,,Gandesa,municipi,Homes,1319
1998,,Gandesa,municipi,Dones,1327
1998,,Gandesa,municipi,Total,2646
1998,,Garcia,municipi,Homes,268
1998,,Garcia,municipi,Dones,265
1998,,Garcia,municipi,Total,533
1998,,"Garidells, els",municipi,Homes,75
1998,,"Garidells, els",municipi,Dones,79
1998,,"Garidells, els",municipi,Total,154
1998,,"Garriga, la",municipi,Homes,5277
1998,,"Garriga, la",municipi,Dones,5652
1998,,"Garriga, la",municipi,Total,10929
1998,,Garrigàs,municipi,Homes,165
1998,,Garrigàs,municipi,Dones,145
1998,,Garrigàs,municipi,Total,310
1998,,Garrigoles,municipi,Homes,80
1998,,Garrigoles,municipi,Dones,67
1998,,Garrigoles,municipi,Total,147
1998,,Garriguella,municipi,Homes,333
1998,,Garriguella,municipi,Dones,325
1998,,Garriguella,municipi,Total,658
1998,,Gavà,municipi,Homes,19352
1998,,Gavà,municipi,Dones,19461
1998,,Gavà,municipi,Total,38813
1998,,Gavet de la Conca,municipi,Homes,158
1998,,Gavet de la Conca,municipi,Dones,166
1998,,Gavet de la Conca,municipi,Total,324
1998,,Gelida,municipi,Homes,2093
1998,,Gelida,municipi,Dones,2127
1998,,Gelida,municipi,Total,4220
1998,,Ger,municipi,Homes,174
1998,,Ger,municipi,Dones,156
1998,,Ger,municipi,Total,330
1998,,Gimenells i el Pla de la Font,municipi,Homes,591
1998,,Gimenells i el Pla de la Font,municipi,Dones,531
1998,,Gimenells i el Pla de la Font,municipi,Total,1122
1998,,Ginestar,municipi,Homes,423
1998,,Ginestar,municipi,Dones,406
1998,,Ginestar,municipi,Total,829
1998,,Girona,municipi,Homes,34515
1998,,Girona,municipi,Dones,37343
1998,,Girona,municipi,Total,71858
1998,,Gironella,municipi,Homes,2421
1998,,Gironella,municipi,Dones,2580
1998,,Gironella,municipi,Total,5001
1998,,Gisclareny,municipi,Homes,18
1998,,Gisclareny,municipi,Dones,15
1998,,Gisclareny,municipi,Total,33
1998,,Godall,municipi,Homes,371
1998,,Godall,municipi,Dones,361
1998,,Godall,municipi,Total,732
1998,,Golmés,municipi,Homes,617
1998,,Golmés,municipi,Dones,658
1998,,Golmés,municipi,Total,1275
1998,,Gombrèn,municipi,Homes,109
1998,,Gombrèn,municipi,Dones,126
1998,,Gombrèn,municipi,Total,235
1998,,Gósol,municipi,Homes,114
1998,,Gósol,municipi,Dones,93
1998,,Gósol,municipi,Total,207
1998,,"Granada, la",municipi,Homes,634
1998,,"Granada, la",municipi,Dones,691
1998,,"Granada, la",municipi,Total,1325
1998,,"Granadella, la",municipi,Homes,427
1998,,"Granadella, la",municipi,Dones,404
1998,,"Granadella, la",municipi,Total,831
1998,,Granera,municipi,Homes,37
1998,,Granera,municipi,Dones,22
1998,,Granera,municipi,Total,59
1998,,"Granja d'Escarp, la",municipi,Homes,587
1998,,"Granja d'Escarp, la",municipi,Dones,521
1998,,"Granja d'Escarp, la",municipi,Total,1108
1998,,Granollers,municipi,Homes,25183
1998,,Granollers,municipi,Dones,26417
1998,,Granollers,municipi,Total,51600
1998,,Granyanella,municipi,Homes,63
1998,,Granyanella,municipi,Dones,64
1998,,Granyanella,municipi,Total,127
1998,,Granyena de les Garrigues,municipi,Homes,86
1998,,Granyena de les Garrigues,municipi,Dones,82
1998,,Granyena de les Garrigues,municipi,Total,168
1998,,Granyena de Segarra,municipi,Homes,83
1998,,Granyena de Segarra,municipi,Dones,79
1998,,Granyena de Segarra,municipi,Total,162
1998,,Gratallops,municipi,Homes,114
1998,,Gratallops,municipi,Dones,104
1998,,Gratallops,municipi,Total,218
1998,,Gualba,municipi,Homes,388
1998,,Gualba,municipi,Dones,349
1998,,Gualba,municipi,Total,737
1998,,Gualta,municipi,Homes,130
1998,,Gualta,municipi,Dones,129
1998,,Gualta,municipi,Total,259
1998,,Guardiola de Berguedà,municipi,Homes,507
1998,,Guardiola de Berguedà,municipi,Dones,496
1998,,Guardiola de Berguedà,municipi,Total,1003
1998,,"Guiamets, els",municipi,Homes,147
1998,,"Guiamets, els",municipi,Dones,151
1998,,"Guiamets, els",municipi,Total,298
1998,,Guils de Cerdanya,municipi,Homes,160
1998,,Guils de Cerdanya,municipi,Dones,159
1998,,Guils de Cerdanya,municipi,Total,319
1998,,Guimerà,municipi,Homes,188
1998,,Guimerà,municipi,Dones,187
1998,,Guimerà,municipi,Total,375
1998,,"Guingueta d'Àneu, la",municipi,Homes,147
1998,,"Guingueta d'Àneu, la",municipi,Dones,143
1998,,"Guingueta d'Àneu, la",municipi,Total,290
1998,,Guissona,municipi,Homes,1561
1998,,Guissona,municipi,Dones,1499
1998,,Guissona,municipi,Total,3060
1998,,Guixers,municipi,Homes,92
1998,,Guixers,municipi,Dones,59
1998,,Guixers,municipi,Total,151
1998,,Gurb,municipi,Homes,943
1998,,Gurb,municipi,Dones,909
1998,,Gurb,municipi,Total,1852
1998,,Horta de Sant Joan,municipi,Homes,664
1998,,Horta de Sant Joan,municipi,Dones,581
1998,,Horta de Sant Joan,municipi,Total,1245
1998,,"Hospitalet de Llobregat, l'",municipi,Homes,121667
1998,,"Hospitalet de Llobregat, l'",municipi,Dones,126854
1998,,"Hospitalet de Llobregat, l'",municipi,Total,248521
1998,,"Hostalets de Pierola, els",municipi,Homes,627
1998,,"Hostalets de Pierola, els",municipi,Dones,582
1998,,"Hostalets de Pierola, els",municipi,Total,1209
1998,,Hostalric,municipi,Homes,1407
1998,,Hostalric,municipi,Dones,1458
1998,,Hostalric,municipi,Total,2865
1998,,Igualada,municipi,Homes,15774
1998,,Igualada,municipi,Dones,16752
1998,,Igualada,municipi,Total,32526
1998,,Isona i Conca Dellà,municipi,Homes,668
1998,,Isona i Conca Dellà,municipi,Dones,602
1998,,Isona i Conca Dellà,municipi,Total,1270
1998,,Isòvol,municipi,Homes,112
1998,,Isòvol,municipi,Dones,93
1998,,Isòvol,municipi,Total,205
1998,,Ivars d'Urgell,municipi,Homes,859
1998,,Ivars d'Urgell,municipi,Dones,840
1998,,Ivars d'Urgell,municipi,Total,1699
1998,,Ivars de Noguera,municipi,Homes,167
1998,,Ivars de Noguera,municipi,Dones,167
1998,,Ivars de Noguera,municipi,Total,334
1998,,Ivorra,municipi,Homes,84
1998,,Ivorra,municipi,Dones,72
1998,,Ivorra,municipi,Total,156
1998,,Jafre,municipi,Homes,172
1998,,Jafre,municipi,Dones,166
1998,,Jafre,municipi,Total,338
1998,,"Jonquera, la",municipi,Homes,1241
1998,,"Jonquera, la",municipi,Dones,1249
1998,,"Jonquera, la",municipi,Total,2490
1998,,Jorba,municipi,Homes,272
1998,,Jorba,municipi,Dones,303
1998,,Jorba,municipi,Total,575
1998,,Josa i Tuixén,municipi,Homes,76
1998,,Josa i Tuixén,municipi,Dones,63
1998,,Josa i Tuixén,municipi,Total,139
1998,,Juià,municipi,Homes,117
1998,,Juià,municipi,Dones,139
1998,,Juià,municipi,Total,256
1998,,Juncosa,municipi,Homes,327
1998,,Juncosa,municipi,Dones,267
1998,,Juncosa,municipi,Total,594
1998,,Juneda,municipi,Homes,1520
1998,,Juneda,municipi,Dones,1482
1998,,Juneda,municipi,Total,3002
1998,,Les,municipi,Homes,345
1998,,Les,municipi,Dones,342
1998,,Les,municipi,Total,687
1998,,Linyola,municipi,Homes,1185
1998,,Linyola,municipi,Dones,1206
1998,,Linyola,municipi,Total,2391
1998,,"Llacuna, la",municipi,Homes,417
1998,,"Llacuna, la",municipi,Dones,394
1998,,"Llacuna, la",municipi,Total,811
1998,,Lladó,municipi,Homes,244
1998,,Lladó,municipi,Dones,248
1998,,Lladó,municipi,Total,492
1998,,Lladorre,municipi,Homes,106
1998,,Lladorre,municipi,Dones,101
1998,,Lladorre,municipi,Total,207
1998,,Lladurs,municipi,Homes,133
1998,,Lladurs,municipi,Dones,117
1998,,Lladurs,municipi,Total,250
1998,,"Llagosta, la",municipi,Homes,5739
1998,,"Llagosta, la",municipi,Dones,5815
1998,,"Llagosta, la",municipi,Total,11554
1998,,Llagostera,municipi,Homes,2803
1998,,Llagostera,municipi,Dones,2762
1998,,Llagostera,municipi,Total,5565
1998,,Llambilles,municipi,Homes,217
1998,,Llambilles,municipi,Dones,218
1998,,Llambilles,municipi,Total,435
1998,,Llanars,municipi,Homes,231
1998,,Llanars,municipi,Dones,218
1998,,Llanars,municipi,Total,449
1998,,Llançà,municipi,Homes,1964
1998,,Llançà,municipi,Dones,1966
1998,,Llançà,municipi,Total,3930
1998,,Llardecans,municipi,Homes,329
1998,,Llardecans,municipi,Dones,310
1998,,Llardecans,municipi,Total,639
1998,,Llavorsí,municipi,Homes,145
1998,,Llavorsí,municipi,Dones,141
1998,,Llavorsí,municipi,Total,286
1998,,Lleida,municipi,Homes,54637
1998,,Lleida,municipi,Dones,57570
